instance_id,premise,hypothesis,label,true_label,pred_label,correct,model,dataset,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_3916,म यहाँ एक स्वयंसेवकलाई पातहरू बटुल्न र घाँस काट्न चाहन्छु र,म आफैं घाँस काट्न र पातहरू बटुल्न सक्दिनँ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3697,हामी सिधै जोडिने ढोकातिर गयौं।,हामी केवल कोठामा प्रवेश गर्न चाहन्थ्यौं।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5614,टेप धेरैजसो सकियो जस्तो लाग्छ।,कहीँ पनि टेप पाउन सकिँदैन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_5895,पृष्ठभूमि जानकारीले सामान्यतया संलग्नताको नतिजा रिपोर्ट गर्नको लागि चरण सेट गर्दछ वा नतिजाहरूलाई उचित सन्दर्भमा राख्ने जानकारी प्रदान गर्दछ।,पृष्ठभूमि जानकारीले तपाईंलाई एक व्यक्तिको बारेमा बताउँछ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8757,"मलाई खुशी लाग्यो कि तपाईंलाई योजना मन पर्यो।"" उनी उठे।",प्रतिक्रिया दिनेलाई जवाफ दिएपछि उनी ठाडो उभिए।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8105,ह्युमले त्यसपछि सोध्छन् कि यसको अर्थ स्टेरको कार्यालय अन्ततः एक प्रतिवेदन पेश गर्न प्रतिबद्ध छ (यसले स्टेरसँग महाभियोग योग्य कुकर्मको विश्वसनीय प्रमाण छ भनेर संकेत गर्दछ)।,स्टेरले एक प्रतिवेदन पेश गर्नुपर्छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3176,"ठीक छ, उनीहरूलाई मलाई खोज्न केही समय लाग्यो। ओहो होइन, उनीहरूले सबै उच्च-स्तरका प्रबन्धकहरूलाई गरे।",उनीहरू मलाई धेरै दिनदेखि खोजिरहेका थिए।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9424,"हो, हो, मलाई सधैं लाग्थ्यो कि जब एन्डरसन चुनाव लडिरहेका थिए, म आशा गर्थें कि चीजहरू परिवर्तन हुनेछन् र उनी साँच्चै निर्वाचित हुनेछन् र पार्टीको राजनीति ध्वस्त हुनेछ, तर त्यो काम गरेन।",एन्डरसनले धेरै मानिसहरूलाई आशा दिएका थिए।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2463,"यदि देश ए मा देश बी भन्दा दुई गुणा बढी बासिन्दा छन् भने, देश एका लागत कार्यको ढलान र अवरोध देश बीको लागत कार्यको ढलान र अवरोध भन्दा दुई गुणा ठूलो हुनेछ।",जनसंख्यालाई ग्राफमा ढलान र अवरोध प्रयोग गरी देखाइएको छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7875,"कम्पनी एकपटक जम्मा भएपछि, पोइरोट एक लोकप्रिय लेक्चररको हावाका साथ आफ्नो सिटबाट उठे र आफ्ना श्रोताहरूलाई नम्रतापूर्वक झुके।","पोइरोट आफ्नो सिटबाट उठे, झुके र दर्शकहरूलाई सम्बोधन गर्न थाले।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7954,भ्रेन्नाको काटबाट रगत उनको फोक्सोमा भरियो।,व्रेनाको फोक्सो रगतले भरियो।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8544,"सिमलाको यात्रालाई पुरानो कारणहरू अझै पनि वैध बनाउँछन्, यदि पुरानो राजशाहीको आकर्षण हराएको छ भने पनि।",मानिसहरू अझै पनि सयौं वर्ष अगाडि जस्तै कारणले शिमला जान्छन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2897,फ्रान्सेलीहरूले १७८६ मा मोन्ट ब्ल्याङ्कको विजयबाट पर्वतारोहणको लहर सुरु नभएसम्म आल्प्समा खासै रुचि देखाएका थिएनन्।,फ्रान्सेलीहरूलाई पर्वतारोहणमा साँच्चै रुचि लाग्यो र यो बाहिरी मानिसहरूका लागि सबैभन्दा लोकप्रिय मनोरञ्जन बन्यो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
